,note_group,group_description,note,note_img
583,flowers,"A self-evident category of fragrance notes, directly smelling of fragrant blossoms, often rich in nuance: from the banana top note of ylang-ylang, the wine nuances in fresh roses and the powdery, almond-like character of heliotrope, to the camphorous side of freshly-picked tuberose, all the way through the apricot scent of osmanthus, the lemony touches of magnolia and the caramelic facets of lavender, flowers can present surprising sides which never cease to fascinate not just insects, but humans as well. Many of the flowers are rendered through natural sources: Rose and jasmine are notoriously prized for their incomparable essences, rendered through many different techniques (solvent extraction, enfleurage, distillates). The other natural flower extracts include broom, tuberose, lavender, osmanthus, immortelle, ylang ylang and marigold. Other flowers refuse to yield their core aroma, or the yield is so minute that replicating the scent in the lab is the way to go. Violet, lotus and water lily do produce an absolute, but it's very expensive and the yield is so small that only niche and artisanal/all-natural brands can afford to use them. The following flowers are typically reconstructed in the lab via several synthetic molecules: freesia, peony, lily of the valley, mimosa, heliotrope, violet (most of the time), jonquil, narcissus, hyacinth... Floral scents add a romantic and often feminine touch to a composition, augmenting the feel of natural beauty derived from smelling a composition, fanning the fleeting top notes onto a tapestry where everything has its place and alleviating some of the heaviness of more tenacious materials, such as resins and balsams. Natural flower extracts also work with the psyche, if we are to believe aromatherapy, in ameliorating the contact with the natural world and providing spiritual uplift. Flowers play an important role in the floral fragrance family, obviously, but they manage to enter almost all perfume compositions in one form or another, from the lightest eau de cologne to the most lush oriental, even in some masculine colognes. They notably play an intriguing part in ""floral orientals"" (florientals), where they shine clearest amidst the opulence of materials of Eastern origin. more...",zinnia,https://fimgs.net/mdimg/sastojci/m.891.jpg?1733161266
584,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",arum lily,https://fimgs.net/mdimg/sastojci/m.215.jpg?1733161260
585,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",belanis,https://fimgs.net/mdimg/sastojci/m.1276.jpg?1733161258
586,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",black locust,https://fimgs.net/mdimg/sastojci/m.296.jpg?1733161262
587,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",boronia,https://fimgs.net/mdimg/sastojci/m.118.jpg?1733161258
588,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",carissa,https://fimgs.net/mdimg/sastojci/m.555.jpg?1733161265
589,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",datura,https://fimgs.net/mdimg/sastojci/m.378.jpg?1733161264
590,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",frangipani,https://fimgs.net/mdimg/sastojci/m.151.jpg?1733161259
591,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",gardenia,https://fimgs.net/mdimg/sastojci/m.19.jpg?1733161259
592,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",grapefruit blossom,https://fimgs.net/mdimg/sastojci/m.527.jpg?1733161265
593,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",honeysuckle,https://fimgs.net/mdimg/sastojci/m.86.jpg?1733161266
594,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",jasmine,https://fimgs.net/mdimg/sastojci/m.14.jpg?1733161259
595,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",karo-karounde,https://fimgs.net/mdimg/sastojci/m.295.jpg?1733161262
596,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",lemon blossom,https://fimgs.net/mdimg/sastojci/m.281.jpg?1733161262
597,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",lily,https://fimgs.net/mdimg/sastojci/m.157.jpg?1733161259
598,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",mandarin orange blossom,https://fimgs.net/mdimg/sastojci/m.366.jpg?1733161264
599,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",melati,https://fimgs.net/mdimg/sastojci/m.190.jpg?1733161259
600,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",mock orange,https://fimgs.net/mdimg/sastojci/m.602.jpg?1733161265
601,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",moon flower,https://fimgs.net/mdimg/sastojci/m.1055.jpg?1733161258
602,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",night blooming cereus,https://fimgs.net/mdimg/sastojci/m.338.jpg?1733161264
603,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",orange blossom,https://fimgs.net/mdimg/sastojci/m.16.jpg?1733161259
604,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",stephanotis,https://fimgs.net/mdimg/sastojci/m.111.jpg?1733161258
605,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",syringa,https://fimgs.net/mdimg/sastojci/m.310.jpg?1733161262
606,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",tangerine blossom,https://fimgs.net/mdimg/sastojci/m.353.jpg?1733161264
607,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",tiare flower,https://fimgs.net/mdimg/sastojci/m.148.jpg?1733161259
608,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",tuberose,https://fimgs.net/mdimg/sastojci/m.25.jpg?1733161261
609,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",white flowers,https://fimgs.net/mdimg/sastojci/m.323.jpg?1733161263
610,white flowers,"This is a subgroup within the Flowers group, but it merits its own entry due to the fact that ""white flowers"" are the basis for a whole fragrance sub-category: the ""white florals."" By white flowers, we refer to orange blossom, jasmine, gardenia, tuberose, frangipani. Even though honeysuckle can actually be yellow-colored in nature, its scent profile is not that of yellow flowers (such as mimosa, and it's typified by the sweet, nectarous headiness of white flowers. Lily of the valley, although white in color, is classified as a ""green floral"" as it lacks some of the characteristics of the other white florals and shares facets with other members of the ""green floral"" groups (according to Edmond Roudnitska's classification): hyacinth and narcissus. White flowers have the most narcotic scent of all flowers; lush, opulent and truly intoxicating, almost a code for intense femininity in any fragrance they star in. more...",white tobacco,https://fimgs.net/mdimg/sastojci/m.345.jpg?1733161264
611,"greens, herbs and fougeres","By the term ""green"" we refer to notes of snapped leaves and freshly-cut grasses, which exude a piquant quality. In this classification we find some of the classic pungent essences, such as galbanum, which is actually a resin from a tall type of grass with a bracing, piercingly bitter green odor profile. This is the decidedly spring-like top note of vintage Vent Vert by Balmain where it was first put to use in a starring role. Fig leaf is a unique note rendered through synthetics which gives the modern ""fig"" fragrances their bitter-green-allied-to-coconut-sweet scent. Another peculiar leaf note that has a special character is tomato leaf, featured in Eau de Campagne by Sisley, Folavril by A.Goutal and Liberte Acidulee by Les Belles de Nina Ricci. Violet leaf is a modern green ""leaves"" note which is very popular. It gives an aqueous feel reminiscent of freshly-cut cucumber to many compositions, especially masculine ones. A subcategory apart are tea leaves notes which infuse blends with their unique aromatic profile, according to which variety the perfumer picks (green, red, white, black, Oolong, etc). Herbs are refered to as ""aromatic notes"" by perfumers. These include herbs which we know from cooking, such as rosemary, thyme, mint, tarragon, marjoram, fennel, basil (which is considered a spicy note thanks to its eugenol content), sage, anise. Others, such as artemisia, calamus, angelica and spikenard (jatamansi) have an intensely herbaceous quality that is so distinctive as to immediately characterize the compositions in which they enter. Fern is the anglification of the fragrance term fougère (fern in French), which is not exactly derived from nature (ferns have minimal scent themselves) but from an historical ""accord"" between lavender-oakmoss-coumarin which was devised to produce the mysterious note of a green, damp forest. The archetype of this type of fragrance is Fougère Royale by Houbigant, created by Paul Parquet in 1882. The effect was an interplay between sweet and bitter with a woody, damp and cool character, establishing fougères as the quintessential masculine fragrances. Ferny fragrances recreate the earthy, damp and dark scents of a forest and largely rely on fantasy notes, even though extraction with volatile solvents of the Aspidium fern is possible, though hardly satisfactory in quantity. The subcategory of aromatic fougères, adding spices and herbal notes to the classic structure, is perhaps the most populated masculine colognes category thanks to its pliability. more...",acronychia pedunculata,https://fimgs.net/mdimg/sastojci/m.1744.jpg?1749969501
612,"greens, herbs and fougeres","By the term ""green"" we refer to notes of snapped leaves and freshly-cut grasses, which exude a piquant quality. In this classification we find some of the classic pungent essences, such as galbanum, which is actually a resin from a tall type of grass with a bracing, piercingly bitter green odor profile. This is the decidedly spring-like top note of vintage Vent Vert by Balmain where it was first put to use in a starring role. Fig leaf is a unique note rendered through synthetics which gives the modern ""fig"" fragrances their bitter-green-allied-to-coconut-sweet scent. Another peculiar leaf note that has a special character is tomato leaf, featured in Eau de Campagne by Sisley, Folavril by A.Goutal and Liberte Acidulee by Les Belles de Nina Ricci. Violet leaf is a modern green ""leaves"" note which is very popular. It gives an aqueous feel reminiscent of freshly-cut cucumber to many compositions, especially masculine ones. A subcategory apart are tea leaves notes which infuse blends with their unique aromatic profile, according to which variety the perfumer picks (green, red, white, black, Oolong, etc). Herbs are refered to as ""aromatic notes"" by perfumers. These include herbs which we know from cooking, such as rosemary, thyme, mint, tarragon, marjoram, fennel, basil (which is considered a spicy note thanks to its eugenol content), sage, anise. Others, such as artemisia, calamus, angelica and spikenard (jatamansi) have an intensely herbaceous quality that is so distinctive as to immediately characterize the compositions in which they enter. Fern is the anglification of the fragrance term fougère (fern in French), which is not exactly derived from nature (ferns have minimal scent themselves) but from an historical ""accord"" between lavender-oakmoss-coumarin which was devised to produce the mysterious note of a green, damp forest. The archetype of this type of fragrance is Fougère Royale by Houbigant, created by Paul Parquet in 1882. The effect was an interplay between sweet and bitter with a woody, damp and cool character, establishing fougères as the quintessential masculine fragrances. Ferny fragrances recreate the earthy, damp and dark scents of a forest and largely rely on fantasy notes, even though extraction with volatile solvents of the Aspidium fern is possible, though hardly satisfactory in quantity. The subcategory of aromatic fougères, adding spices and herbal notes to the classic structure, is perhaps the most populated masculine colognes category thanks to its pliability. more...",agave,https://fimgs.net/mdimg/sastojci/m.608.jpg?1733161265
613,"greens, herbs and fougeres","By the term ""green"" we refer to notes of snapped leaves and freshly-cut grasses, which exude a piquant quality. In this classification we find some of the classic pungent essences, such as galbanum, which is actually a resin from a tall type of grass with a bracing, piercingly bitter green odor profile. This is the decidedly spring-like top note of vintage Vent Vert by Balmain where it was first put to use in a starring role. Fig leaf is a unique note rendered through synthetics which gives the modern ""fig"" fragrances their bitter-green-allied-to-coconut-sweet scent. Another peculiar leaf note that has a special character is tomato leaf, featured in Eau de Campagne by Sisley, Folavril by A.Goutal and Liberte Acidulee by Les Belles de Nina Ricci. Violet leaf is a modern green ""leaves"" note which is very popular. It gives an aqueous feel reminiscent of freshly-cut cucumber to many compositions, especially masculine ones. A subcategory apart are tea leaves notes which infuse blends with their unique aromatic profile, according to which variety the perfumer picks (green, red, white, black, Oolong, etc). Herbs are refered to as ""aromatic notes"" by perfumers. These include herbs which we know from cooking, such as rosemary, thyme, mint, tarragon, marjoram, fennel, basil (which is considered a spicy note thanks to its eugenol content), sage, anise. Others, such as artemisia, calamus, angelica and spikenard (jatamansi) have an intensely herbaceous quality that is so distinctive as to immediately characterize the compositions in which they enter. Fern is the anglification of the fragrance term fougère (fern in French), which is not exactly derived from nature (ferns have minimal scent themselves) but from an historical ""accord"" between lavender-oakmoss-coumarin which was devised to produce the mysterious note of a green, damp forest. The archetype of this type of fragrance is Fougère Royale by Houbigant, created by Paul Parquet in 1882. The effect was an interplay between sweet and bitter with a woody, damp and cool character, establishing fougères as the quintessential masculine fragrances. Ferny fragrances recreate the earthy, damp and dark scents of a forest and largely rely on fantasy notes, even though extraction with volatile solvents of the Aspidium fern is possible, though hardly satisfactory in quantity. The subcategory of aromatic fougères, adding spices and herbal notes to the classic structure, is perhaps the most populated masculine colognes category thanks to its pliability. more...",algae,https://fimgs.net/mdimg/sastojci/m.889.jpg?1733161266
